起始城市,目标城市,时间,费用
南昌,铁岭,81346,914
南昌,朝阳,74720,827
南昌,葫芦岛,69608,770
南昌,呼和浩特,78476,759
南昌,包头,80586,758
南昌,乌海,82277,974
南昌,赤峰,74130,797
南昌,通辽,85199,939
南昌,鄂尔多斯,78025,825
南昌,呼伦贝尔,122176,1355
南昌,巴彦淖尔,88061,1026
南昌,乌兰察布,71695,719
南昌,兴安盟,98840,988
南昌,锡林郭勒盟,78828,874
南昌,阿拉善盟,80230,937
南昌,银川,76168,923
南昌,石嘴山,78075,941
南昌,吴忠,76293,768
南昌,固原,65809,691
南昌,中卫,75276,755
南昌,西宁,87515,952
南昌,海北州,93343,952
南昌,黄南州,88291,910
南昌,海南州,94422,952
南昌,果洛州,111079,1098
南昌,玉树州,124254,1136
南昌,海西州,107905,952
南昌,济南,42820,433
南昌,青岛,46174,417
南昌,淄博,46856,413
南昌,枣庄,33750,341
南昌,东营,50752,482
南昌,烟台,53137,467
南昌,潍坊,47737,409
南昌,济宁,38149,391
南昌,泰安,40376,341
南昌,威海,55918,497
南昌,日照,41175,346
南昌,莱芜,45381,368
南昌,临沂,38776,376
南昌,德州,44025,487
南昌,聊城,38888,434
南昌,滨州,46804,434
南昌,菏泽,33953,354
南昌,太原,54606,588
南昌,大同,66648,674
南昌,阳泉,51721,589
南昌,长治,46093,491
南昌,晋城,41575,462
南昌,朔州,64797,652
南昌,晋中,54910,561
南昌,运城,48212,488
南昌,忻州,59726,623
南昌,临汾,49410,580
南昌,吕梁,60692,635
南昌,西安,48731,528
南昌,铜川,50499,559
南昌,宝鸡,54852,628
南昌,咸阳,50420,550
南昌,渭南,46899,555
南昌,延安,59047,682
南昌,汉中,52282,684
南昌,榆林,68875,731
南昌,安康,43019,549
南昌,商洛,44436,455
南昌,成都,65036,798
南昌,自贡,65124,769
南昌,攀枝花,85162,1004
南昌,泸州,60409,779
南昌,德阳,65931,849
南昌,绵阳,64554,828
南昌,广元,57419,790
南昌,遂宁,58266,753
南昌,内江,64156,755
南昌,乐山,69255,832
南昌,南充,56032,724
南昌,眉山,66359,892
南昌,宜宾,64402,840
南昌,广安,53232,701
南昌,达州,48543,640
南昌,雅安,69643,933
南昌,巴中,51820,707
南昌,资阳,63092,817
南昌,阿坝州,111352,1019
南昌,甘孜州,75245,1019
南昌,凉山州,83373,1138
南昌,拉萨,195775,1019
南昌,山南地区,201522,1019
南昌,那曲地区,170404,1102
南昌,阿里地区,264754,1019
南昌,林芝地区,178930,1019
南昌,乌鲁木齐,148624,1379
南昌,克拉玛依,167083,1531
南昌,吐鲁番地区,140067,1339
南昌,哈密地区,123602,1206
南昌,阿克苏地区,179562,1566
南昌,喀什地区,196760,1692
南昌,和田地区,206334,1768
南昌,塔城地区,175238,1615
南昌,阿勒泰地区,165617,1537
南昌,石河子,156169,1436
南昌,阿拉尔,182862,1549
南昌,图木舒克,187719,1613
南昌,五家渠,155236,1383
南昌,昆明,72459,865
南昌,曲靖,66294,791
南昌,玉溪,75363,904
南昌,保山,93793,1112
南昌,昭通,63522,872
南昌,丽江,93594,1144
南昌,普洱,90094,1082
南昌,临沧,100980,988
南昌,文山,71299,747
南昌,西双版纳,95217,1152
南昌,杭州,23465,231
南昌,宁波,30717,272
南昌,温州,29858,297
南昌,嘉兴,29069,264
南昌,湖州,27439,265
南昌,绍兴,27504,251
南昌,金华,21272,179
南昌,衢州,17275,143
南昌,舟山,31810,340
南昌,台州,30013,278
南昌,丽水,25027,218
景德镇,萍乡,18373,194
景德镇,九江,6321,69
景德镇,新余,13843,145
景德镇,鹰潭,6777,56
景德镇,赣州,22177,243
景德镇,吉安,18217,170
景德镇,宜春,16086,170
景德镇,抚州,9303,84
景德镇,上饶,8844,94
景德镇,兰州,78503,773
景德镇,嘉峪关,106552,1006
景德镇,金昌,91689,879
景德镇,白银,83338,792
景德镇,天水,67198,735
景德镇,武威,87617,843
景德镇,张掖,97889,925
景德镇,平凉,63459,665
景德镇,酒泉,106751,999
景德镇,庆阳,62825,648
景德镇,定西,76844,810
景德镇,陇南,64414,813
景德镇,临夏州,83158,858
景德镇,甘南州,87196,908
景德镇,广州,38659,444
景德镇,韶关,30165,359
景德镇,深圳,40368,356
景德镇,珠海,46270,448
景德镇,汕头,32377,357
景德镇,佛山,41115,461
景德镇,江门,42518,492
景德镇,湛江,56382,512
景德镇,茂名,53124,512
景德镇,肇庆,41849,488
景德镇,惠州,36105,338
景德镇,梅州,25805,288
景德镇,汕尾,34462,380
景德镇,河源,31218,338
景德镇,阳江,48495,506
景德镇,清远,37104,435
景德镇,东莞,38643,386
景德镇,中山,44723,432
景德镇,潮州,31975,345
景德镇,揭阳,31188,333
景德镇,云浮,42750,514
景德镇,南宁,56520,554
景德镇,柳州,47341,445
景德镇,桂林,41054,375
景德镇,梧州,45711,545
景德镇,北海,60205,668
景德镇,防城港,61360,616
景德镇,钦州,58460,596
景德镇,贵港,53533,534
景德镇,玉林,52592,637
景德镇,百色,62927,673
景德镇,贺州,41667,512
景德镇,河池,53572,517
景德镇,来宾,49193,475
景德镇,崇左,62209,625
景德镇,贵阳,52490,771
景德镇,六盘水,62797,934
景德镇,遵义,51342,733
景德镇,安顺,57037,831
景德镇,黔西南州,66739,993
景德镇,黔东南州,47533,532
景德镇,海口,63552,563
景德镇,三亚,76767,563
景德镇,五指山,73856,563
景德镇,琼海,69325,563
景德镇,儋州,71516,563
景德镇,文昌,69308,563
景德镇,万宁,73087,563
景德镇,东方,77958,563
景德镇,定安,68374,563
景德镇,屯昌,68403,563
景德镇,澄迈,66888,563
景德镇,临高,68666,563
景德镇,白沙,75101,563
景德镇,昌江,72842,563
景德镇,乐东,75718,563
景德镇,陵水,75030,563
景德镇,保亭,75414,563
景德镇,琼中,70470,563
景德镇,石家庄,45515,543
景德镇,唐山,55917,451
景德镇,秦皇岛,61672,514
景德镇,邯郸,42095,490
景德镇,邢台,43946,518
景德镇,保定,48223,570
景德镇,张家口,59985,693
景德镇,承德,65087,531
景德镇,沧州,47055,534
景德镇,廊坊,52261,402
景德镇,衡水,42863,513
景德镇,郑州,33632,419
景德镇,开封,32443,391
景德镇,洛阳,38020,468
景德镇,平顶山,32839,398
景德镇,安阳,40140,486
景德镇,鹤壁,38225,468
景德镇,新乡,36058,467
景德镇,焦作,37539,464
景德镇,濮阳,36610,433
景德镇,许昌,31152,377
景德镇,漯河,29185,353
景德镇,三门峡,42787,516
景德镇,南阳,32865,373
景德镇,商丘,28112,335
景德镇,信阳,25645,292
景德镇,周口,27257,330
景德镇,驻马店,28650,325
景德镇,哈尔滨,100341,915
景德镇,齐齐哈尔,107769,992
景德镇,鸡西,116104,1095
景德镇,鹤岗,116355,1074
景德镇,双鸭山,116477,1101
景德镇,大庆,101363,938
景德镇,伊春,112646,1066
景德镇,佳木斯,113815,1074
景德镇,七台河,115417,1095
景德镇,牡丹江,110061,1022
景德镇,黑河,120202,1166
景德镇,绥化,105164,969
景德镇,大兴安岭地区,132985,1133
景德镇,武汉,17109,159
景德镇,黄石,13748,137
景德镇,十堰,33793,342
景德镇,宜昌,28652,293
景德镇,襄阳,27746,274
景德镇,鄂州,14573,133
景德镇,荆门,25010,302
景德镇,孝感,20174,184
景德镇,荆州,24072,262
景德镇,黄冈,15238,148
景德镇,咸宁,15856,184
景德镇,随州,23624,223
景德镇,恩施,38163,450
景德镇,仙桃,20139,212
景德镇,潜江,22977,240
景德镇,天门,21879,237
景德镇,长沙,22102,258
景德镇,株洲,22002,226
景德镇,湘潭,22419,237
景德镇,衡阳,27495,248
景德镇,邵阳,29156,308
景德镇,岳阳,19239,236
景德镇,常德,26210,347
景德镇,张家界,30727,402
景德镇,益阳,27257,283
景德镇,郴州,31892,399
景德镇,永州,32419,295
景德镇,怀化,37124,420
景德镇,娄底,27177,280
景德镇,湘西州,35039,480
景德镇,南京,19185,176
景德镇,无锡,22890,226
景德镇,徐州,31506,279
景德镇,常州,22890,214
景德镇,苏州,24410,213
景德镇,南通,28423,274
景德镇,连云港,34979,219
景德镇,淮安,26962,219
景德镇,盐城,31433,286
景德镇,扬州,24983,236
景德镇,镇江,23499,192
景德镇,泰州,27084,242
景德镇,宿迁,31593,257
景德镇,长春,88342,815
景德镇,吉林市,91062,1070
景德镇,四平,83401,772
景德镇,辽源,85199,787
景德镇,通化,87367,801
景德镇,白山,90694,838
景德镇,松原,90337,1074
景德镇,白城,92031,799
景德镇,延边,100880,919
景德镇,沈阳,75918,889
景德镇,大连,82482,754
景德镇,鞍山,76976,683
景德镇,抚顺,79064,710
景德镇,本溪,79062,705
景德镇,丹东,81688,961
景德镇,锦州,70267,592
景德镇,营口,75719,656
景德镇,阜新,72748,853
景德镇,辽阳,76740,680
景德镇,盘锦,72464,633
景德镇,铁岭,79754,719
景德镇,朝阳,72815,632
景德镇,葫芦岛,67403,574
景德镇,呼和浩特,71342,795
景德镇,包头,79407,791
景德镇,乌海,82622,979
景德镇,赤峰,72736,616
景德镇,通辽,83713,758
景德镇,鄂尔多斯,76126,833
景德镇,呼伦贝尔,120451,1175
景德镇,巴彦淖尔,80944,729
景德镇,乌兰察布,65584,753
景德镇,兴安盟,95511,838
景德镇,锡林郭勒盟,75063,856
景德镇,阿拉善盟,80572,941
景德镇,银川,77011,928
景德镇,石嘴山,78454,946
景德镇,吴忠,76357,773
景德镇,固原,67041,696
景德镇,中卫,75627,760
景德镇,西宁,87653,957
景德镇,海北州,92009,957
景德镇,黄南州,88348,915
景德镇,海南州,94429,957
景德镇,果洛州,111086,1103
景德镇,玉树州,124331,1141
景德镇,海西州,107343,957
景德镇,济南,39584,439
景德镇,青岛,40628,342
景德镇,淄博,44092,319
景德镇,枣庄,30017,306
景德镇,东营,45241,360
景德镇,烟台,47162,392
景德镇,潍坊,42057,333
景德镇,济宁,33982,356
景德镇,泰安,37589,316
景德镇,威海,49879,421
景德镇,日照,35144,270
景德镇,莱芜,41677,334
景德镇,临沂,36255,283
景德镇,德州,40917,495
景德镇,聊城,35693,443
景德镇,滨州,46282,356
景德镇,菏泽,30881,363
景德镇,太原,53833,596
景德镇,大同,61125,712
景德镇,阳泉,48719,562
景德镇,长治,45058,524
景德镇,晋城,40865,495
景德镇,朔州,63734,684
景德镇,晋中,52794,594
景德镇,运城,49031,493
景德镇,忻州,58171,633
景德镇,临汾,47934,576
景德镇,吕梁,58725,642
景德镇,西安,48881,533
景德镇,铜川,51091,564
景德镇,宝鸡,55436,633
景德镇,咸阳,50500,555
景德镇,渭南,48562,560
景德镇,延安,60109,687
景德镇,汉中,50858,689
景德镇,榆林,68800,763
景德镇,安康,42944,554
景德镇,商洛,44542,460
景德镇,成都,67877,789
景德镇,自贡,67324,761
景德镇,攀枝花,88502,1246
景德镇,泸州,63045,770
景德镇,德阳,67369,841
景德镇,绵阳,67314,820
景德镇,广元,60300,784
景德镇,遂宁,59464,745
景德镇,内江,66335,747
景德镇,乐山,71699,824
景德镇,南充,58843,716
景德镇,眉山,69189,883
景德镇,宜宾,67080,831
景德镇,广安,55964,692
景德镇,达州,49546,658
景德镇,雅安,72306,925
景德镇,巴中,54430,724
景德镇,资阳,66004,808
景德镇,阿坝州,113852,1010
景德镇,甘孜州,78033,1010
景德镇,凉山州,85800,1130
景德镇,拉萨,200892,1010
景德镇,山南地区,206591,1010
景德镇,那曲地区,170047,1107
景德镇,阿里地区,268535,1010
景德镇,林芝地区,184319,1010
景德镇,乌鲁木齐,149494,1384
景德镇,克拉玛依,168036,1536
景德镇,吐鲁番地区,141230,1344
景德镇,哈密地区,124199,1211
景德镇,阿克苏地区,180587,1571
景德镇,喀什地区,197059,1697
景德镇,和田地区,207476,1773
景德镇,塔城地区,175958,1620
景德镇,阿勒泰地区,166628,1542
景德镇,石河子,157007,1441
景德镇,阿拉尔,183662,1554
景德镇,图木舒克,188397,1618
景德镇,五家渠,156098,1388
景德镇,昆明,75923,1107
景德镇,曲靖,70362,1034
景德镇,玉溪,78807,1146
景德镇,保山,97256,1355
景德镇,昭通,65896,996
景德镇,丽江,97462,1386
景德镇,普洱,93088,1324
景德镇,临沧,104957,1231
景德镇,文山,78320,825
景德镇,西双版纳,98265,1394
景德镇,杭州,19191,161
景德镇,宁波,23030,243
景德镇,温州,21922,263
景德镇,嘉兴,21517,201
景德镇,湖州,20191,190
景德镇,绍兴,20094,195
景德镇,金华,13289,146
景德镇,衢州,9441,97
景德镇,舟山,25610,284
景德镇,台州,22129,244
景德镇,丽水,17305,184
萍乡,九江,17165,167
萍乡,新余,6014,52
萍乡,鹰潭,14349,157
萍乡,赣州,16064,161
萍乡,吉安,9379,89
萍乡,宜春,4376,24
萍乡,抚州,11154,123
萍乡,上饶,18208,201
萍乡,兰州,82599,942
萍乡,嘉峪关,105180,1109
萍乡,金昌,91267,983
萍乡,白银,81165,896
萍乡,天水,67099,838
萍乡,武威,87608,946
萍乡,张掖,97080,1029
萍乡,平凉,63560,768
萍乡,酒泉,103882,1103
萍乡,庆阳,61507,752
萍乡,定西,76726,913
萍乡,陇南,64482,909
萍乡,临夏州,81805,962
萍乡,甘南州,85563,1012
萍乡,广州,29271,356
萍乡,韶关,20235,233
萍乡,深圳,32037,397
萍乡,珠海,35359,418
萍乡,汕头,33128,361
萍乡,佛山,31319,369
萍乡,江门,32815,400
萍乡,湛江,47049,420
萍乡,茂名,43922,420
萍乡,肇庆,32342,397
萍乡,惠州,29577,266
萍乡,梅州,27150,307
萍乡,汕尾,33518,291
萍乡,河源,24849,266
萍乡,阳江,39031,414
萍乡,清远,27132,310
萍乡,东莞,29494,371
萍乡,中山,32933,390
萍乡,潮州,32570,348
萍乡,揭阳,31817,337
萍乡,云浮,33639,385
萍乡,南宁,40573,363
萍乡,柳州,30999,254
萍乡,桂林,24274,184
萍乡,梧州,31896,312
萍乡,北海,46005,438
萍乡,防城港,46018,425
萍乡,钦州,42811,404
萍乡,贵港,37582,342
萍乡,玉林,37967,407
萍乡,百色,47534,482
萍乡,贺州,26584,251
萍乡,河池,37689,326
萍乡,来宾,32951,284
萍乡,崇左,46483,433
萍乡,贵阳,40135,431
萍乡,六盘水,48447,579
萍乡,遵义,38392,501
萍乡,安顺,43656,491
萍乡,黔西南州,52227,630
萍乡,黔东南州,31867,341
萍乡,海口,54693,471
萍乡,三亚,68304,471
萍乡,五指山,65439,471
萍乡,琼海,60675,471
萍乡,儋州,63582,471
萍乡,文昌,60799,471
萍乡,万宁,64872,471
萍乡,东方,69492,471
萍乡,定安,59703,471
萍乡,屯昌,59723,471
萍乡,澄迈,58334,471
萍乡,临高,60005,471
萍乡,白沙,66895,471
萍乡,昌江,64442,471
萍乡,乐东,67299,471
萍乡,陵水,66607,471
萍乡,保亭,67209,471
萍乡,琼中,61950,471
萍乡,石家庄,49927,568
萍乡,唐山,63999,715
萍乡,秦皇岛,68955,778
萍乡,邯郸,45203,501
萍乡,邢台,46285,518
萍乡,保定,54370,607
萍乡,张家口,65526,709
萍乡,承德,68871,754
萍乡,沧州,55024,620
萍乡,廊坊,58880,667
萍乡,衡水,50173,571
萍乡,郑州,36631,394
萍乡,开封,38413,409
萍乡,洛阳,39614,438
萍乡,平顶山,34126,367
萍乡,安阳,42828,477
萍乡,鹤壁,40624,460
萍乡,新乡,38854,431
萍乡,焦作,40150,451
萍乡,濮阳,41637,485
萍乡,许昌,33950,354
萍乡,漯河,32116,330
萍乡,三门峡,44410,486
萍乡,南阳,32958,346
萍乡,商丘,37829,409
萍乡,信阳,26346,256
萍乡,周口,33345,349
萍乡,驻马店,29920,299
萍乡,哈尔滨,109591,1179
萍乡,齐齐哈尔,117792,1276
萍乡,鸡西,124578,1358
萍乡,鹤岗,126705,1373
萍乡,双鸭山,125214,1365
萍乡,大庆,111611,1222
萍乡,伊春,122253,1330
萍乡,佳木斯,123150,1338
萍乡,七台河,124094,1359
萍乡,牡丹江,118798,1286
萍乡,黑河,129518,1450
萍乡,绥化,114384,1234
萍乡,大兴安岭地区,141046,1397
萍乡,武汉,18272,175
萍乡,黄石,19035,194
萍乡,十堰,35015,445
萍乡,宜昌,24309,256
萍乡,襄阳,29326,383
萍乡,鄂州,19080,200
萍乡,荆门,24343,324
萍乡,孝感,20398,204
萍乡,荆州,21320,288
萍乡,黄冈,19631,215
萍乡,咸宁,15671,152
萍乡,随州,24256,247
萍乡,恩施,33107,413
萍乡,仙桃,18375,194
萍乡,潜江,21120,263
萍乡,天门,20014,260
萍乡,长沙,7620,75
萍乡,株洲,5977,35
萍乡,湘潭,6755,46
萍乡,衡阳,11263,117
萍乡,邵阳,12993,117
萍乡,岳阳,14309,136
萍乡,常德,14504,134
萍乡,张家界,20327,194
萍乡,益阳,11364,92
萍乡,郴州,15619,178
萍乡,永州,15932,183
萍乡,怀化,21537,229
萍乡,娄底,10945,89
萍乡,湘西州,23274,255
萍乡,南京,35680,361
萍乡,无锡,42277,404
萍乡,徐州,45736,434
萍乡,常州,39045,399
萍乡,苏州,40934,386
萍乡,南通,44709,447
萍乡,连云港,50459,406
萍乡,淮安,43458,406
萍乡,盐城,48844,455
萍乡,扬州,41151,392
萍乡,镇江,40834,377
萍乡,泰州,43318,418
萍乡,宿迁,47830,445
萍乡,长春,98004,1081
萍乡,吉林市,100692,1129
萍乡,四平,92915,1039
萍乡,辽源,94257,1053
萍乡,通化,96915,1068
萍乡,白山,100266,1105
萍乡,松原,100047,1132
萍乡,白城,100892,1066
萍乡,延边,110832,1185
萍乡,沈阳,87748,966
萍乡,大连,91545,1021
萍乡,鞍山,87415,964
萍乡,抚顺,88565,977
萍乡,本溪,88484,972
萍乡,丹东,92652,1023
萍乡,锦州,79156,858
萍乡,营口,84245,923
萍乡,阜新,83353,915
萍乡,辽阳,85825,946
萍乡,盘锦,82045,899
萍乡,铁岭,89274,985
萍乡,朝阳,83697,896
萍乡,葫芦岛,76657,840
萍乡,呼和浩特,79352,749
萍乡,包头,83731,815
萍乡,乌海,81418,1040
萍乡,赤峰,81617,859
萍乡,通辽,92651,982
萍乡,鄂尔多斯,77502,816
萍乡,呼伦贝尔,129634,1441
萍乡,巴彦淖尔,87205,1092
萍乡,乌兰察布,74861,732
萍乡,兴安盟,104465,1104
萍乡,锡林郭勒盟,80819,875
萍乡,阿拉善盟,79365,1003
萍乡,银川,76283,989
萍乡,石嘴山,77194,1007
萍乡,吴忠,75101,834
萍乡,固原,65731,757
萍乡,中卫,74392,821
萍乡,西宁,86406,1019
萍乡,海北州,92276,1019
萍乡,黄南州,86698,976
萍乡,海南州,93297,1019
萍乡,果洛州,110002,1164
萍乡,玉树州,123182,1202
萍乡,海西州,106744,1019
萍乡,济南,49383,519
萍乡,青岛,57386,538
萍乡,淄博,55323,567
萍乡,枣庄,44115,462
萍乡,东营,58301,624
萍乡,烟台,64662,588
萍乡,潍坊,59088,529
萍乡,济宁,44681,456
萍乡,泰安,49103,517
萍乡,威海,67574,617
萍乡,日照,51942,466
萍乡,莱芜,51631,537
萍乡,临沂,48946,497
